geoid,cr_geoid,name,original_id,pop100,hu100,state_place_fips
421010176011010,1223,McGuire,,6,1,4260000
421010176013001,1223,McGuire,,7,2,4260000
421010176013002,1223,McGuire,,113,32,4260000
421010176013003,1223,McGuire,,167,50,4260000
421010176013004,1223,McGuire,,172,65,4260000
421010176013005,1223,McGuire,,52,18,4260000
421010176013006,1223,McGuire,,86,33,4260000
421010176013009,1223,McGuire,,0,0,4260000
421010176013010,1223,McGuire,,111,105,4260000
421010176013012,1223,McGuire,,114,36,4260000
421010176013013,1223,McGuire,,92,34,4260000
421010176013014,1223,McGuire,,73,27,4260000
421010176013015,1223,McGuire,,68,23,4260000
421010176013016,1223,McGuire,,121,50,4260000
421010176013017,1223,McGuire,,64,23,4260000
421010176013018,1223,McGuire,,0,0,4260000
421010176013019,1223,McGuire,,37,14,4260000
421010176013020,1223,McGuire,,36,13,4260000
421010176013021,1223,McGuire,,51,18,4260000
421010176013022,1223,McGuire,,30,10,4260000
421010176013023,1223,McGuire,,162,57,4260000
421010176014001,1223,McGuire,,165,47,4260000
421010176014002,1223,McGuire,,109,43,4260000
421010176014003,1223,McGuire,,102,43,4260000
421010176014004,1223,McGuire,,27,14,4260000
421010176014005,1223,McGuire,,27,7,4260000
421010176014006,1223,McGuire,,116,43,4260000
421010176014007,1223,McGuire,,0,0,4260000
421010176014008,1223,McGuire,,151,51,4260000
421010176014009,1223,McGuire,,124,39,4260000
421010176014010,1223,McGuire,,4,2,4260000
421010176014011,1223,McGuire,,5,3,4260000
421010176014012,1223,McGuire,,21,8,4260000
421010176014014,1223,McGuire,,29,12,4260000
421010176014015,1223,McGuire,,86,26,4260000
421010176014016,1223,McGuire,,135,44,4260000
421010176014017,1223,McGuire,,57,14,4260000
421010176014018,1223,McGuire,,90,36,4260000
421010176014019,1223,McGuire,,166,62,4260000
421010176014020,1223,McGuire,,199,57,4260000
421010176014021,1223,McGuire,,163,47,4260000
421010176014022,1223,McGuire,,129,47,4260000
421010176015000,1223,McGuire,,38,15,4260000
421010176015012,1223,McGuire,,0,0,4260000
421010177021010,1223,McGuire,,52,27,4260000
421010177021011,1223,McGuire,,12,6,4260000
421010152001000,1224,Stanton,,90,58,4260000
421010152001001,1224,Stanton,,115,75,4260000
421010152001002,1224,Stanton,,102,44,4260000
421010152002000,1224,Stanton,,0,0,4260000
421010152002011,1224,Stanton,,148,35,4260000
421010152002012,1224,Stanton,,863,219,4260000
421010152002013,1224,Stanton,,290,72,4260000
421010152002014,1224,Stanton,,87,51,4260000
421010152002015,1224,Stanton,,82,39,4260000
421010152002016,1224,Stanton,,72,48,4260000
421010152002017,1224,Stanton,,72,31,4260000
421010152002023,1224,Stanton,,109,28,4260000
421010152002024,1224,Stanton,,94,24,4260000
421010152002025,1224,Stanton,,71,19,4260000
421010153001000,1224,Stanton,,607,20,4260000
421010153001001,1224,Stanton,,210,81,4260000
421010153003000,1224,Stanton,,0,0,4260000
421010153003001,1224,Stanton,,52,60,4260000
421010153003002,1224,Stanton,,48,33,4260000
421010153003003,1224,Stanton,,138,48,4260000
421010153003004,1224,Stanton,,138,54,4260000
421010153003005,1224,Stanton,,90,44,4260000
421010153003006,1224,Stanton,,78,42,4260000
421010153003007,1224,Stanton,,50,22,4260000
421010153003008,1224,Stanton,,56,27,4260000
421010153003009,1224,Stanton,,73,32,4260000
421010153003010,1224,Stanton,,82,47,4260000
421010167011000,1224,Stanton,,140,58,4260000
421010167011002,1224,Stanton,,107,55,4260000
421010167011003,1224,Stanton,,86,43,4260000
421010167011004,1224,Stanton,,138,61,4260000
421010167011005,1224,Stanton,,133,61,4260000
421010167011006,1224,Stanton,,123,61,4260000
421010167011007,1224,Stanton,,102,63,4260000
421010167011008,1224,Stanton,,56,55,4260000
421010167011009,1224,Stanton,,105,51,4260000
421010167012003,1224,Stanton,,87,46,4260000
421010167012004,1224,Stanton,,141,57,4260000
421010167012005,1224,Stanton,,98,49,4260000
421010167012006,1224,Stanton,,118,63,4260000
421010167012007,1224,Stanton,,0,0,4260000
421010167012008,1224,Stanton,,95,47,4260000
421010167012009,1224,Stanton,,84,55,4260000
421010167012010,1224,Stanton,,49,35,4260000
421010167013000,1224,Stanton,,95,53,4260000
421010167013001,1224,Stanton,,147,61,4260000
421010167013002,1224,Stanton,,135,61,4260000
421010167013003,1224,Stanton,,145,60,4260000
421010167013004,1224,Stanton,,77,44,4260000
421010167013005,1224,Stanton,,95,45,4260000
421010167013006,1224,Stanton,,84,43,4260000
421010167013007,1224,Stanton,,101,64,4260000
421010167013008,1224,Stanton,,117,62,4260000
421010167013009,1224,Stanton,,120,67,4260000
421010167013010,1224,Stanton,,133,74,4260000
421010167013011,1224,Stanton,,144,64,4260000
421010167021000,1224,Stanton,,104,49,4260000
421010167021001,1224,Stanton,,95,56,4260000
421010167021002,1224,Stanton,,126,57,4260000
421010167021003,1224,Stanton,,110,53,4260000
421010167021004,1224,Stanton,,155,57,4260000
421010167021005,1224,Stanton,,58,35,4260000
421010167021006,1224,Stanton,,35,17,4260000
421010167022000,1224,Stanton,,125,52,4260000
421010167022001,1224,Stanton,,119,54,4260000
421010167022002,1224,Stanton,,47,40,4260000
421010167022003,1224,Stanton,,105,63,4260000
421010167022004,1224,Stanton,,104,60,4260000
421010167022005,1224,Stanton,,135,59,4260000
421010167022006,1224,Stanton,,27,13,4260000
421010167022007,1224,Stanton,,36,18,4260000
421010167023000,1224,Stanton,,0,0,4260000
421010167023001,1224,Stanton,,70,27,4260000
421010167023002,1224,Stanton,,106,45,4260000
421010167023003,1224,Stanton,,5,4,4260000
421010167023004,1224,Stanton,,30,13,4260000
421010167023005,1224,Stanton,,0,0,4260000
421010167023006,1224,Stanton,,0,0,4260000
421010167023007,1224,Stanton,,76,33,4260000
421010167023008,1224,Stanton,,30,18,4260000
421010167023009,1224,Stanton,,35,22,4260000
421010167023010,1224,Stanton,,26,16,4260000
421010167023011,1224,Stanton,,59,20,4260000
421010167023012,1224,Stanton,,38,18,4260000
421010167023013,1224,Stanton,,60,34,4260000
421010167023014,1224,Stanton,,19,14,4260000
421010167023015,1224,Stanton,,70,37,4260000
421010167023016,1224,Stanton,,82,33,4260000
421010167023017,1224,Stanton,,15,11,4260000
421010167023018,1224,Stanton,,42,11,4260000
421010167024000,1224,Stanton,,65,36,4260000
421010167024001,1224,Stanton,,145,72,4260000
421010167024002,1224,Stanton,,165,56,4260000
421010167024003,1224,Stanton,,44,24,4260000
421010167024004,1224,Stanton,,59,26,4260000
421010167024005,1224,Stanton,,112,65,4260000
421010167024006,1224,Stanton,,95,57,4260000
421010167024007,1224,Stanton,,74,48,4260000
421010168001011,1224,Stanton,,50,24,4260000
421010168001012,1224,Stanton,,9,4,4260000
421010168001013,1224,Stanton,,35,8,4260000
421010168001014,1224,Stanton,,121,60,4260000
421010168003000,1224,Stanton,,72,24,4260000
421010168003001,1224,Stanton,,61,38,4260000
421010168003002,1224,Stanton,,48,29,4260000
421010168003003,1224,Stanton,,67,38,4260000
421010168003004,1224,Stanton,,204,93,4260000
421010168003005,1224,Stanton,,97,36,4260000
421010168003006,1224,Stanton,,48,30,4260000
421010168004000,1224,Stanton,,129,58,4260000
421010168004001,1224,Stanton,,61,31,4260000
421010168004002,1224,Stanton,,30,20,4260000
421010168004003,1224,Stanton,,87,53,4260000
421010168004004,1224,Stanton,,106,63,4260000
421010168004005,1224,Stanton,,91,58,4260000
421010168004006,1224,Stanton,,143,73,4260000
421010168006006,1224,Stanton,,33,23,4260000
421010168006007,1224,Stanton,,75,40,4260000
421010168006008,1224,Stanton,,9,5,4260000
421010168006009,1224,Stanton,,71,42,4260000
421010168006010,1224,Stanton,,91,41,4260000
421010168006011,1224,Stanton,,121,52,4260000
421010168006012,1224,Stanton,,106,44,4260000
421010168006013,1224,Stanton,,87,51,4260000
421010168006014,1224,Stanton,,96,57,4260000
421010168006015,1224,Stanton,,22,13,4260000
421010168006017,1224,Stanton,,108,59,4260000
421010173002047,1224,Stanton,,120,46,4260000
421010173002048,1224,Stanton,,0,0,4260000
421010173002051,1224,Stanton,,40,24,4260000
421010173002052,1224,Stanton,,81,37,4260000
421010173002053,1224,Stanton,,58,27,4260000
421010173002054,1224,Stanton,,109,55,4260000
421010173002055,1224,Stanton,,0,0,4260000
421010137001000,1225,Brewerytown,,107,49,4260000
421010137001001,1225,Brewerytown,,89,46,4260000
421010137001002,1225,Brewerytown,,106,50,4260000
421010137001003,1225,Brewerytown,,97,40,4260000
421010137001004,1225,Brewerytown,,30,14,4260000
421010137001005,1225,Brewerytown,,35,21,4260000
421010137001006,1225,Brewerytown,,48,18,4260000
421010137001007,1225,Brewerytown,,72,31,4260000
421010137001008,1225,Brewerytown,,79,37,4260000
421010137001009,1225,Brewerytown,,73,30,4260000
421010137002000,1225,Brewerytown,,67,48,4260000
421010137002001,1225,Brewerytown,,33,24,4260000
421010137002002,1225,Brewerytown,,140,63,4260000
421010137002003,1225,Brewerytown,,182,29,4260000
421010137002004,1225,Brewerytown,,33,18,4260000
421010137002005,1225,Brewerytown,,49,25,4260000
421010137002006,1225,Brewerytown,,12,7,4260000
421010137002007,1225,Brewerytown,,7,6,4260000
421010137002008,1225,Brewerytown,,52,28,4260000
421010137002009,1225,Brewerytown,,92,33,4260000
421010137002010,1225,Brewerytown,,66,22,4260000
421010137002011,1225,Brewerytown,,4,3,4260000
421010137002012,1225,Brewerytown,,28,11,4260000
421010137002013,1225,Brewerytown,,61,27,4260000
421010137002014,1225,Brewerytown,,21,22,4260000
421010137002015,1225,Brewerytown,,12,7,4260000
421010137002016,1225,Brewerytown,,0,0,4260000
421010137002017,1225,Brewerytown,,5,3,4260000
421010137002018,1225,Brewerytown,,39,27,4260000
421010137003000,1225,Brewerytown,,120,56,4260000
421010137003001,1225,Brewerytown,,128,65,4260000
421010137003002,1225,Brewerytown,,128,59,4260000
421010137003003,1225,Brewerytown,,99,51,4260000
421010137003004,1225,Brewerytown,,127,58,4260000
421010137003005,1225,Brewerytown,,66,39,4260000
421010137003006,1225,Brewerytown,,58,38,4260000
421010137003007,1225,Brewerytown,,119,63,4260000
421010137003008,1225,Brewerytown,,117,54,4260000
421010137003009,1225,Brewerytown,,89,56,4260000
421010137004000,1225,Brewerytown,,82,60,4260000
421010137004001,1225,Brewerytown,,32,22,4260000
421010137004002,1225,Brewerytown,,110,48,4260000
421010137005000,1225,Brewerytown,,104,50,4260000
421010137005001,1225,Brewerytown,,0,0,4260000
421010137005004,1225,Brewerytown,,47,24,4260000
421010137005005,1225,Brewerytown,,66,30,4260000
421010137005006,1225,Brewerytown,,0,0,4260000
421010137005007,1225,Brewerytown,,1,1,4260000
421010137005008,1225,Brewerytown,,0,0,4260000
421010137005010,1225,Brewerytown,,151,81,4260000
421010137005011,1225,Brewerytown,,128,63,4260000
421010137005012,1225,Brewerytown,,0,0,4260000
421010137005013,1225,Brewerytown,,17,6,4260000
421010137005014,1225,Brewerytown,,51,41,4260000
421010137005015,1225,Brewerytown,,98,62,4260000
421010137005016,1225,Brewerytown,,53,32,4260000
421010137005017,1225,Brewerytown,,71,30,4260000
421010137005019,1225,Brewerytown,,79,45,4260000
421010137005020,1225,Brewerytown,,72,43,4260000
421010138001001,1225,Brewerytown,,28,21,4260000
421010138001002,1225,Brewerytown,,60,17,4260000
421010138001003,1225,Brewerytown,,72,35,4260000
421010138001004,1225,Brewerytown,,51,25,4260000
421010138001005,1225,Brewerytown,,0,0,4260000
421010138001006,1225,Brewerytown,,0,0,4260000
421010138001012,1225,Brewerytown,,93,34,4260000
421010138002002,1225,Brewerytown,,29,16,4260000
421010138002003,1225,Brewerytown,,36,20,4260000
421010138002004,1225,Brewerytown,,42,27,4260000
421010138002005,1225,Brewerytown,,56,40,4260000
421010138002007,1225,Brewerytown,,44,29,4260000
421010138002008,1225,Brewerytown,,43,21,4260000
421010138002009,1225,Brewerytown,,49,26,4260000
421010138002010,1225,Brewerytown,,51,28,4260000
421010138002011,1225,Brewerytown,,58,22,4260000
421010138002012,1225,Brewerytown,,47,21,4260000
421010138002015,1225,Brewerytown,,8,8,4260000
421010138002016,1225,Brewerytown,,19,15,4260000
421010138002017,1225,Brewerytown,,57,27,4260000
421010138002020,1225,Brewerytown,,37,30,4260000
421010138002021,1225,Brewerytown,,15,13,4260000
421010138002022,1225,Brewerytown,,19,14,4260000
421010138002023,1225,Brewerytown,,28,27,4260000
421010149002000,1225,Brewerytown,,119,62,4260000
421010149002001,1225,Brewerytown,,91,61,4260000
421010149002002,1225,Brewerytown,,119,65,4260000
421010149002003,1225,Brewerytown,,71,37,4260000
421010149002004,1225,Brewerytown,,81,40,4260000
421010149002005,1225,Brewerytown,,67,31,4260000
421010149003000,1225,Brewerytown,,89,55,4260000
421010149003001,1225,Brewerytown,,101,57,4260000
421010149003002,1225,Brewerytown,,137,67,4260000
421010149003003,1225,Brewerytown,,90,37,4260000
421010149003004,1225,Brewerytown,,46,26,4260000
421010149003005,1225,Brewerytown,,39,26,4260000
421010149003006,1225,Brewerytown,,24,16,4260000
421010149003007,1225,Brewerytown,,103,48,4260000
421010149003008,1225,Brewerytown,,0,0,4260000
421010149003009,1225,Brewerytown,,68,43,4260000
421010149004000,1225,Brewerytown,,177,67,4260000
421010149004001,1225,Brewerytown,,123,65,4260000
421010149004002,1225,Brewerytown,,125,66,4260000
421010149004003,1225,Brewerytown,,134,63,4260000
421010149004004,1225,Brewerytown,,113,48,4260000
421010149004005,1225,Brewerytown,,126,63,4260000
421010149005000,1225,Brewerytown,,74,40,4260000
421010149005001,1225,Brewerytown,,67,31,4260000
421010149005002,1225,Brewerytown,,111,53,4260000
421010149005003,1225,Brewerytown,,123,82,4260000
421010149005004,1225,Brewerytown,,32,0,4260000
421010149005005,1225,Brewerytown,,120,52,4260000
421010149005006,1225,Brewerytown,,113,48,4260000
421010151021013,1225,Brewerytown,,13,13,4260000
421010151021014,1225,Brewerytown,,321,174,4260000
421010151021015,1225,Brewerytown,,0,0,4260000
421010151021016,1225,Brewerytown,,71,30,4260000
421010151021017,1225,Brewerytown,,2,2,4260000
421010151021018,1225,Brewerytown,,69,29,4260000
421010151021019,1225,Brewerytown,,4,2,4260000
421010151021020,1225,Brewerytown,,32,32,4260000
421010151021021,1225,Brewerytown,,123,52,4260000
421010151021022,1225,Brewerytown,,143,68,4260000
421010151021023,1225,Brewerytown,,251,142,4260000
421010151021024,1225,Brewerytown,,57,33,4260000
421010151021025,1225,Brewerytown,,46,32,4260000
421010151021026,1225,Brewerytown,,143,67,4260000
421010151021027,1225,Brewerytown,,47,24,4260000
421010151022014,1225,Brewerytown,,80,38,4260000
421010151022015,1225,Brewerytown,,28,11,4260000
421010151022016,1225,Brewerytown,,68,49,4260000
421010151022017,1225,Brewerytown,,32,28,4260000
421010151022018,1225,Brewerytown,,106,48,4260000
421010151022019,1225,Brewerytown,,108,56,4260000
421010151022020,1225,Brewerytown,,70,34,4260000
421010138001000,1226,Sharswood,,25,25,4260000
421010138001007,1226,Sharswood,,39,24,4260000
421010138001008,1226,Sharswood,,27,14,4260000
421010138001009,1226,Sharswood,,5,4,4260000
421010138001010,1226,Sharswood,,22,9,4260000
421010138001011,1226,Sharswood,,46,26,4260000
421010138001013,1226,Sharswood,,0,0,4260000
421010138001014,1226,Sharswood,,24,12,4260000
421010138001015,1226,Sharswood,,50,17,4260000
421010138001016,1226,Sharswood,,65,34,4260000
421010138001017,1226,Sharswood,,53,38,4260000
421010138001018,1226,Sharswood,,14,11,4260000
421010138002000,1226,Sharswood,,0,0,4260000
421010138002001,1226,Sharswood,,46,14,4260000
421010138002006,1226,Sharswood,,32,30,4260000
421010138002013,1226,Sharswood,,43,18,4260000
421010138002014,1226,Sharswood,,45,30,4260000
421010138002018,1226,Sharswood,,106,43,4260000
421010138002019,1226,Sharswood,,13,9,4260000
421010138002028,1226,Sharswood,,60,20,4260000
421010138002029,1226,Sharswood,,146,55,4260000
421010138002030,1226,Sharswood,,79,29,4260000
421010139001000,1226,Sharswood,,571,175,4260000
421010139001001,1226,Sharswood,,183,44,4260000
421010139001002,1226,Sharswood,,62,53,4260000
421010139001003,1226,Sharswood,,14,4,4260000
421010139001004,1226,Sharswood,,443,148,4260000
421010139001005,1226,Sharswood,,84,75,4260000
421010139001006,1226,Sharswood,,0,0,4260000
421010139001007,1226,Sharswood,,11,5,4260000
421010139001008,1226,Sharswood,,54,21,4260000
421010139001009,1226,Sharswood,,42,16,4260000
421010139001010,1226,Sharswood,,57,21,4260000
421010139002005,1226,Sharswood,,6,7,4260000
421010139002006,1226,Sharswood,,4,2,4260000
421010139002007,1226,Sharswood,,0,0,4260000
421010139002012,1226,Sharswood,,4,7,4260000
421010139002013,1226,Sharswood,,0,0,4260000
421010139002014,1226,Sharswood,,63,21,4260000
421010139002015,1226,Sharswood,,60,20,4260000
421010139002016,1226,Sharswood,,49,19,4260000
421010139002017,1226,Sharswood,,14,4,4260000
421010139002018,1226,Sharswood,,37,28,4260000
421010139002019,1226,Sharswood,,14,4,4260000
421010139002020,1226,Sharswood,,34,30,4260000
421010139002021,1226,Sharswood,,45,29,4260000
421010139002023,1226,Sharswood,,87,30,4260000
421010139002024,1226,Sharswood,,44,25,4260000
421010139002025,1226,Sharswood,,33,22,4260000
421010139002026,1226,Sharswood,,33,32,4260000
421010139002027,1226,Sharswood,,60,62,4260000
421010139002028,1226,Sharswood,,36,22,4260000
421010139002035,1226,Sharswood,,24,12,4260000
421010139003000,1226,Sharswood,,57,4,4260000
421010139002000,1227,North Central,,91,32,4260000
421010139002001,1227,North Central,,31,14,4260000
421010139002002,1227,North Central,,64,26,4260000
421010139002003,1227,North Central,,45,18,4260000
421010139002004,1227,North Central,,1,1,4260000
421010139002008,1227,North Central,,1,1,4260000
421010139002009,1227,North Central,,1,1,4260000
421010139002010,1227,North Central,,0,0,4260000
421010139002011,1227,North Central,,1,2,4260000
421010139002022,1227,North Central,,61,58,4260000
421010139002029,1227,North Central,,4,4,4260000
421010139002030,1227,North Central,,0,0,4260000
421010139002031,1227,North Central,,36,10,4260000
421010139002032,1227,North Central,,27,11,4260000
421010139002033,1227,North Central,,28,19,4260000
421010139002034,1227,North Central,,3,2,4260000
421010140001000,1227,North Central,,13,5,4260000
421010140001001,1227,North Central,,23,14,4260000
421010140001002,1227,North Central,,28,14,4260000
421010140001003,1227,North Central,,30,10,4260000
421010140001004,1227,North Central,,34,26,4260000
421010140001005,1227,North Central,,45,32,4260000
421010140001006,1227,North Central,,23,17,4260000
421010140001007,1227,North Central,,18,8,4260000
421010140001008,1227,North Central,,86,31,4260000
421010140001009,1227,North Central,,67,27,4260000
421010140001010,1227,North Central,,33,3,4260000
421010140001011,1227,North Central,,0,0,4260000
421010140001015,1227,North Central,,17,4,4260000
421010140001016,1227,North Central,,0,0,4260000
421010140001017,1227,North Central,,28,11,4260000
421010140001018,1227,North Central,,19,8,4260000
421010140001019,1227,North Central,,60,23,4260000
421010140001020,1227,North Central,,2,3,4260000
421010140001024,1227,North Central,,46,32,4260000
421010140001025,1227,North Central,,84,51,4260000
421010140001026,1227,North Central,,27,30,4260000
421010140002000,1227,North Central,,107,47,4260000
421010140002001,1227,North Central,,64,29,4260000
421010140002002,1227,North Central,,105,42,4260000
421010140002003,1227,North Central,,126,47,4260000
421010140002004,1227,North Central,,25,18,4260000
421010140002005,1227,North Central,,25,27,4260000
421010140002006,1227,North Central,,0,0,4260000
421010140002007,1227,North Central,,3,3,4260000
421010140002008,1227,North Central,,26,18,4260000
421010140002009,1227,North Central,,66,29,4260000
421010140002010,1227,North Central,,35,18,4260000
421010140002011,1227,North Central,,13,14,4260000
421010140002012,1227,North Central,,52,17,4260000
421010140003000,1227,North Central,,53,6,4260000
421010140003001,1227,North Central,,84,61,4260000
421010140003002,1227,North Central,,134,39,4260000
421010140003003,1227,North Central,,148,83,4260000
421010140003004,1227,North Central,,41,26,4260000
421010140003005,1227,North Central,,98,50,4260000
421010140003006,1227,North Central,,1,1,4260000
421010140003007,1227,North Central,,276,252,4260000
421010140003008,1227,North Central,,17,5,4260000
421010140003009,1227,North Central,,14,6,4260000
421010140003010,1227,North Central,,48,23,4260000
421010140003011,1227,North Central,,56,28,4260000
421010140003012,1227,North Central,,7,2,4260000
421010140003013,1227,North Central,,46,20,4260000
421010147001000,1227,North Central,,104,47,4260000
421010147001001,1227,North Central,,64,34,4260000
421010147001002,1227,North Central,,103,50,4260000
421010147001003,1227,North Central,,69,33,4260000
421010147001004,1227,North Central,,0,0,4260000
421010147001005,1227,North Central,,112,37,4260000
421010147001006,1227,North Central,,123,49,4260000
421010147001007,1227,North Central,,215,75,4260000
421010147001008,1227,North Central,,152,42,4260000
421010147001009,1227,North Central,,184,88,4260000
421010147002000,1227,North Central,,0,0,4260000
421010147002001,1227,North Central,,0,0,4260000
421010147002002,1227,North Central,,213,104,4260000
421010147002003,1227,North Central,,160,83,4260000
421010147002004,1227,North Central,,79,28,4260000
421010147002005,1227,North Central,,22,10,4260000
421010147002006,1227,North Central,,117,38,4260000
421010147002007,1227,North Central,,100,43,4260000
421010147002008,1227,North Central,,50,23,4260000
421010147002009,1227,North Central,,318,114,4260000
421010147002010,1227,North Central,,57,19,4260000
421010147002011,1227,North Central,,59,52,4260000
421010147002012,1227,North Central,,12,11,4260000
421010147002013,1227,North Central,,114,73,4260000
421010147002014,1227,North Central,,346,74,4260000
421010147002015,1227,North Central,,19,9,4260000
421010147002016,1227,North Central,,1135,14,4260000
421010147002017,1227,North Central,,0,0,4260000
421010147002018,1227,North Central,,12,20,4260000
421010148001000,1227,North Central,,38,17,4260000
421010148001001,1227,North Central,,31,16,4260000
421010148001002,1227,North Central,,134,43,4260000
421010148001003,1227,North Central,,79,31,4260000
421010148001004,1227,North Central,,96,41,4260000
421010148001005,1227,North Central,,0,0,4260000
421010148001006,1227,North Central,,20,18,4260000
421010148001007,1227,North Central,,139,126,4260000
421010148001008,1227,North Central,,8,7,4260000
421010148001009,1227,North Central,,25,19,4260000
421010148001010,1227,North Central,,44,25,4260000
421010148001011,1227,North Central,,3,3,4260000
421010148001012,1227,North Central,,2,2,4260000
421010148001013,1227,North Central,,1,6,4260000
421010148001014,1227,North Central,,7,8,4260000
421010148001015,1227,North Central,,14,11,4260000
421010148001016,1227,North Central,,19,6,4260000
421010148001017,1227,North Central,,79,43,4260000
421010148001018,1227,North Central,,1,3,4260000
421010148001019,1227,North Central,,45,21,4260000
421010149001000,1227,North Central,,26,17,4260000
421010149001001,1227,North Central,,41,19,4260000
421010149001002,1227,North Central,,7,6,4260000
421010149001003,1227,North Central,,57,33,4260000
421010149001004,1227,North Central,,14,8,4260000
421010149001005,1227,North Central,,4,10,4260000
421010149001006,1227,North Central,,83,38,4260000
421010149001007,1227,North Central,,64,28,4260000
421010149001008,1227,North Central,,70,46,4260000
421010149001009,1227,North Central,,81,49,4260000
421010149001010,1227,North Central,,81,42,4260000
421010149001011,1227,North Central,,95,38,4260000
421010149001012,1227,North Central,,73,25,4260000
421010152001003,1227,North Central,,121,37,4260000
421010152001004,1227,North Central,,94,40,4260000
421010152001005,1227,North Central,,76,44,4260000
421010152001006,1227,North Central,,58,32,4260000
421010152002018,1227,North Central,,60,18,4260000
421010152002019,1227,North Central,,93,28,4260000
421010152002020,1227,North Central,,60,27,4260000
421010152002021,1227,North Central,,35,13,4260000
421010152002022,1227,North Central,,64,15,4260000
421010152002026,1227,North Central,,15,12,4260000
421010152002027,1227,North Central,,29,16,4260000
421010152002028,1227,North Central,,11,7,4260000
421010152003000,1227,North Central,,284,76,4260000
421010152003001,1227,North Central,,270,73,4260000
421010152003002,1227,North Central,,61,28,4260000
421010152003003,1227,North Central,,270,85,4260000
421010152003004,1227,North Central,,84,39,4260000
421010152003005,1227,North Central,,103,53,4260000
421010152003006,1227,North Central,,43,23,4260000
421010152003007,1227,North Central,,30,13,4260000
421010152003008,1227,North Central,,39,24,4260000
421010152004000,1227,North Central,,44,25,4260000
421010152004001,1227,North Central,,2,5,4260000
421010152004002,1227,North Central,,68,3,4260000
421010152004003,1227,North Central,,137,37,4260000
421010152004004,1227,North Central,,96,40,4260000
421010152004005,1227,North Central,,0,0,4260000
421010152004006,1227,North Central,,117,53,4260000
421010152004007,1227,North Central,,56,28,4260000
421010152004008,1227,North Central,,57,28,4260000
421010152004009,1227,North Central,,51,18,4260000
421010152004010,1227,North Central,,138,57,4260000
421010152004011,1227,North Central,,62,53,4260000
421010152004012,1227,North Central,,55,49,4260000
421010152004013,1227,North Central,,52,25,4260000
421010152004014,1227,North Central,,69,25,4260000
421010152004015,1227,North Central,,167,65,4260000
421010152004016,1227,North Central,,157,60,4260000
421010152004017,1227,North Central,,57,29,4260000
421010152004018,1227,North Central,,31,11,4260000
421010152004019,1227,North Central,,59,20,4260000
421010152004020,1227,North Central,,38,24,4260000
421010152005000,1227,North Central,,151,73,4260000
421010152005001,1227,North Central,,89,35,4260000
421010152005002,1227,North Central,,92,41,4260000
421010152005003,1227,North Central,,38,27,4260000
421010152005004,1227,North Central,,67,38,4260000
421010152005005,1227,North Central,,88,57,4260000
421010152005006,1227,North Central,,0,0,4260000
421010153001002,1227,North Central,,233,87,4260000
421010153001003,1227,North Central,,199,57,4260000
421010153001004,1227,North Central,,182,94,4260000
421010153002000,1227,North Central,,147,56,4260000
421010153002001,1227,North Central,,93,34,4260000
421010153002002,1227,North Central,,154,66,4260000
421010153002003,1227,North Central,,54,17,4260000
421010153002004,1227,North Central,,89,26,4260000
421010153002005,1227,North Central,,117,37,4260000
421010153002006,1227,North Central,,136,62,4260000
421010153002007,1227,North Central,,87,29,4260000
421010153002008,1227,North Central,,75,25,4260000
421010153004000,1227,North Central,,84,31,4260000
421010153004001,1227,North Central,,100,47,4260000
421010153004002,1227,North Central,,46,23,4260000
421010153004003,1227,North Central,,68,37,4260000
421010153004004,1227,North Central,,55,31,4260000
421010153004005,1227,North Central,,81,45,4260000
421010153004006,1227,North Central,,53,22,4260000
421010153004007,1227,North Central,,55,20,4260000
421010153004008,1227,North Central,,138,48,4260000
421010153004009,1227,North Central,,173,59,4260000
421010153004010,1227,North Central,,200,55,4260000
421010153004011,1227,North Central,,107,45,4260000
421010153004012,1227,North Central,,76,29,4260000
421010153004013,1227,North Central,,0,0,4260000
421010153004014,1227,North Central,,0,0,4260000
421010153004015,1227,North Central,,142,41,4260000
421010153004016,1227,North Central,,175,67,4260000
421010153004017,1227,North Central,,180,65,4260000
421010153004018,1227,North Central,,41,18,4260000
421010141001006,1228,Yorktown,,0,0,4260000
421010141001007,1228,Yorktown,,133,53,4260000
421010141001013,1228,Yorktown,,0,0,4260000
421010141001014,1228,Yorktown,,88,31,4260000
421010141001015,1228,Yorktown,,0,0,4260000
421010141002000,1228,Yorktown,,122,62,4260000
421010141002001,1228,Yorktown,,43,15,4260000
421010141002002,1228,Yorktown,,70,30,4260000
421010141002003,1228,Yorktown,,78,35,4260000
421010141002004,1228,Yorktown,,58,27,4260000
421010141002005,1228,Yorktown,,0,0,4260000
421010141002006,1228,Yorktown,,0,0,4260000
421010141002010,1228,Yorktown,,0,0,4260000
421010141002011,1228,Yorktown,,143,70,4260000
421010141002012,1228,Yorktown,,19,10,4260000
421010145001005,1228,Yorktown,,0,0,4260000
421010145001006,1228,Yorktown,,738,1,4260000
421010145001007,1228,Yorktown,,0,0,4260000
421010145001011,1228,Yorktown,,0,0,4260000
421010145001012,1228,Yorktown,,54,23,4260000
421010145001013,1228,Yorktown,,0,0,4260000
421010145001017,1228,Yorktown,,4,6,4260000
421010145001018,1228,Yorktown,,70,53,4260000
421010146001000,1228,Yorktown,,0,0,4260000
421010146001001,1228,Yorktown,,0,0,4260000
421010146001002,1228,Yorktown,,0,0,4260000
421010146001003,1228,Yorktown,,0,0,4260000
